,rexp_cat092,annual_use_value
8471,0.0,0.7971920882322915
1996,0.0,0.7952571559793005
9938,0.0,0.7952571559793005
1599,0.0,0.7952571559793005
1475,0.0,0.7952571559793005
324,0.0,0.7952571559793005
5338,0.0,0.7933222237263096
6052,0.0,0.7933222237263096
5218,0.0,0.7933222237263096
5285,0.0,0.7933222237263096
2235,0.0,0.7933222237263095
8040,0.0,0.7933222237263095
9081,0.0,0.7933222237263095
220,0.0,0.7933222237263095
1932,0.0,0.7933222237263095
4486,0.0,0.7933222237263095
4572,0.0,0.7933222237263095
1458,0.0,0.7894523592203275
9200,0.0,0.7894523592203275
2948,0.0,0.7894523592203275
7888,0.0,0.7894523592203275
3931,0.0,0.7894523592203275
670,0.0,0.7894523592203275
1301,0.0,0.7894523592203275
7953,0.0,0.7894523592203275
9281,0.0,0.7894523592203275
2174,0.0,0.7894523592203275
5685,0.0,0.7894523592203275
4789,0.0,0.7855824947143455
792,0.0,0.7855824947143455
1030,0.0,0.7855824947143454
4978,0.0,0.7836475624613545
8030,0.0,0.7836475624613545
4029,0.0,0.7836475624613545
6961,0.0,0.7836475624613545
5931,0.0,0.7817126302083635
6178,0.0,0.7797776979553724
1661,0.0,0.7778427657023815
8653,0.0,0.7778427657023815
4544,0.0,0.7778427657023815
3648,0.0,0.7759078334493906
2020,0.0,0.7739729011963995
9007,0.0,0.7739729011963995
1612,0.0,0.7739729011963995
5350,0.0,0.7739729011963995
3098,0.0,0.7739729011963995
7913,0.0,0.7739729011963995
5059,0.0,0.7739729011963995
7610,0.0,0.7739729011963995
531,0.0,0.7739729011963995
3959,0.0,0.7739729011963995
5777,0.0,0.7739729011963995
4076,0.0,0.7739729011963995
5326,0.0,0.7739729011963995
6690,0.0,0.7739729011963995
4016,0.0,0.7739729011963995
3091,0.0,0.7739729011963995
6859,0.0,0.7739729011963995
5755,0.0,0.7739729011963995
1982,0.0,0.7739729011963995
8560,0.0,0.7739729011963995
9738,0.0,0.7739729011963995
2783,0.0,0.7739729011963995
1465,0.0,0.7739729011963995
2170,0.0,0.7739729011963995
1427,0.0,0.7739729011963995
7409,0.0,0.7739729011963995
2559,0.0,0.7739729011963995
2847,0.0,0.7739729011963995
7475,0.0,0.7739729011963995
259,0.0,0.7739729011963995
6529,0.0,0.7739729011963995
8708,0.0,0.7739729011963995
3863,0.0,0.7739729011963995
4442,0.0,0.7739729011963995
3867,0.0,0.7739729011963995
3871,0.0,0.7739729011963995
4398,0.0,0.7739729011963995
5367,0.0,0.7739729011963995
6654,0.0,0.7739729011963995
9771,0.0,0.7739729011963994
414,0.0,0.7739729011963994
7987,0.0,0.7739729011963994
273,0.0,0.7739729011963994
9612,0.0,0.7739729011963994
9614,0.0,0.7739729011963994
1043,0.0,0.7720379689434085
2103,0.0,0.7701030366904176
8826,0.0,0.7701030366904176
2580,0.0,0.7701030366904175
5105,0.0,0.7681681044374266
3914,0.0,0.7681681044374264
1034,0.0,0.7662331721844355
358,0.0,0.7662331721844355
630,0.0,0.7662331721844355
3274,0.0,0.7662331721844355
6940,320.30865,0.7642982399314446
6908,0.0,0.7642982399314446
8567,0.0,0.7642982399314445
4256,0.0,0.7623633076784535
7435,0.0,0.7623633076784534
1214,0.0,0.7623633076784534
1767,0.0,0.7607047943187468
960,0.0,0.7604283754254625
1572,0.0,0.7584934431724716
216,0.0,0.7584934431724715
8246,0.0,0.7584934431724715
8083,0.0,0.7584934431724715
3407,0.0,0.7565585109194806
105,0.0,0.7546235786664895
6154,0.0,0.7546235786664895
4946,0.0,0.7546235786664895
599,0.0,0.7546235786664895
7918,0.0,0.7546235786664895
5381,0.0,0.7546235786664895
5780,0.0,0.7546235786664895
3204,0.0,0.7546235786664895
1689,0.0,0.7546235786664895
915,0.0,0.7546235786664895
6317,0.0,0.7546235786664895
7523,0.0,0.7546235786664895
4974,0.0,0.7546235786664895
2072,0.0,0.7546235786664895
6779,0.0,0.7546235786664895
9268,0.0,0.7546235786664895
2254,0.0,0.7526886464134985
7091,0.0,0.7507537141605075
8381,0.0,0.7507537141605075
3730,0.0,0.7507537141605075
8204,0.0,0.7507537141605074
2882,0.0,0.7507537141605074
3058,0.0,0.7488187819075165
3675,0.0,0.7488187819075165
9659,0.0,0.7488187819075165
8821,0.0,0.7488187819075165
3641,0.0,0.7468838496545255
553,0.0,0.7449489174015346
2178,0.0,0.7449489174015346
6536,0.0,0.7430139851485436
9170,0.0,0.7430139851485436
7458,0.0,0.7430139851485436
1201,0.0,0.7430139851485436
7755,0.0,0.7430139851485436
4993,0.0,0.7430139851485436
576,0.0,0.7430139851485436
1755,0.0,0.7430139851485436
8724,0.0,0.7430139851485436
1173,0.0,0.7430139851485436
3194,0.0,0.7430139851485436
9711,0.0,0.7410790528955526
6791,0.0,0.7372091883895705
3327,0.0,0.7362417222630749
8224,0.0,0.7352742561365796
6465,0.0,0.7352742561365796
5322,0.0,0.7352742561365795
2811,0.0,0.7352742561365795
7248,0.0,0.7352742561365795
9931,0.0,0.7352742561365795
2946,0.0,0.7352742561365795
255,0.0,0.7352742561365795
357,0.0,0.7352742561365795
2919,0.0,0.7352742561365795
6545,0.0,0.7352742561365795
8434,0.0,0.7352742561365795
4480,0.0,0.7352742561365795
3441,0.0,0.7337263103341868
7037,0.0,0.7333393238835886
8549,0.0,0.7333393238835885
1452,0.0,0.7333393238835885
4818,0.0,0.7333393238835885
7169,0.0,0.7314043916305976
3469,0.0,0.7314043916305976
8462,0.0,0.7314043916305976
5595,0.0,0.7314043916305976
8732,0.0,0.7314043916305976
5179,0.0,0.7275345271246155
9964,0.0,0.7275345271246155
6806,0.0,0.7275345271246154
3101,0.0,0.7255995948716245
651,0.0,0.7255995948716245
8071,0.0,0.7255995948716245
9214,0.0,0.7236646626186336
2420,0.0,0.7236646626186336
5770,0.0,0.7214533114723581
4038,0.0,0.7197947981126516
5962,0.0,0.7197947981126516
7479,0.0,0.7197947981126516
1913,0.0,0.7197947981126516
3917,0.0,0.7197947981126516
3455,0.0,0.7197947981126516
7267,0.0,0.7197947981126516
874,0.0,0.7178598658596606
9675,0.0,0.7159249336066695
5446,0.0,0.7159249336066695
6326,0.0,0.7159249336066695
7579,0.0,0.7159249336066695
2117,0.0,0.7159249336066694
7567,0.0,0.7159249336066694
2366,0.0,0.7159249336066694
3526,0.0,0.7159249336066694
9921,0.0,0.7139900013536785
1395,0.0,0.7120550691006875
9190,0.0,0.7120550691006875
6720,0.0,0.7120550691006875
3899,0.0,0.7081852045947056
4078,0.0,0.7023804078357325
701,0.0,0.7004454755827416
2475,0.0,0.7004454755827416
1717,0.0,0.6985105433297506
4079,0.0,0.6965756110767596
6414,0.0,0.6965756110767596
5783,0.0,0.6965756110767596
6886,0.0,0.6965756110767596
2871,0.0,0.6965756110767596
9616,0.0,0.6965756110767596
8080,0.0,0.6965756110767596
5340,0.0,0.6965756110767596
9794,0.0,0.6965756110767596
8024,0.0,0.6965756110767596
4066,0.0,0.6965756110767596
8011,0.0,0.6965756110767596
2346,0.0,0.6965756110767596
9786,0.0,0.6965756110767596
850,0.0,0.6965756110767596
6905,0.0,0.6965756110767596
6339,0.0,0.6965756110767596
9657,0.0,0.6965756110767596
276,0.0,0.6965756110767596
9652,0.0,0.6965756110767596
6903,0.0,0.6965756110767596
3862,0.0,0.6965756110767596
8124,0.0,0.6965756110767596
6249,0.0,0.6965756110767596
8572,0.0,0.6965756110767596
6373,0.0,0.6965756110767596
5977,0.0,0.6965756110767596
3550,0.0,0.6965756110767596
6590,0.0,0.6965756110767596
3580,0.0,0.6965756110767596
8468,0.0,0.6965756110767596
1936,0.0,0.6965756110767596
8464,0.0,0.6965756110767596
3594,0.0,0.6965756110767596
8459,0.0,0.6965756110767596
9100,0.0,0.6965756110767596
234,0.0,0.6965756110767596
3424,0.0,0.6965756110767596
3011,0.0,0.6965756110767596
6086,0.0,0.6965756110767596
3008,0.0,0.6965756110767596
5424,0.0,0.6965756110767596
2998,0.0,0.6965756110767596
8664,0.0,0.6965756110767596
2404,0.0,0.6965756110767596
5878,0.0,0.6965756110767596
3400,0.0,0.6965756110767596
1085,0.0,0.6965756110767596
3777,0.0,0.6965756110767596
1727,0.0,0.6965756110767596
3471,0.0,0.6965756110767596
1380,0.0,0.6965756110767596
292,0.0,0.6965756110767596
6933,0.0,0.6965756110767596
965,0.0,0.6965756110767596
713,0.0,0.6965756110767596
1419,0.0,0.6965756110767596
2230,0.0,0.6965756110767596
4466,0.0,0.6965756110767596
4441,0.0,0.6965756110767596
9358,0.0,0.6965756110767596
1407,0.0,0.6965756110767596
7594,0.0,0.6965756110767596
6334,0.0,0.6965756110767596
6478,0.0,0.6965756110767596
4944,0.0,0.6965756110767596
2810,0.0,0.6965756110767596
1576,0.0,0.6965756110767596
4340,0.0,0.6965756110767596
4971,0.0,0.6965756110767596
7093,0.0,0.6965756110767596
7454,0.0,0.6965756110767596
9939,0.0,0.6965756110767596
1126,0.0,0.6965756110767596
6434,0.0,0.6965756110767596
4761,0.0,0.6965756110767596
5646,0.0,0.6965756110767596
5723,0.0,0.6965756110767596
5913,0.0,0.6965756110767596
4842,0.0,0.6965756110767596
2656,0.0,0.6965756110767596
4587,0.0,0.6965756110767596
5715,0.0,0.6965756110767596
7282,0.0,0.6965756110767596
6450,0.0,0.6965756110767596
4715,0.0,0.6965756110767596
1507,0.0,0.6965756110767596
4867,0.0,0.6965756110767596
4325,0.0,0.6965756110767596
6314,0.0,0.6965756110767596
5030,0.0,0.6965756110767596
4999,0.0,0.6965756110767596
5043,0.0,0.6965756110767596
5432,0.0,0.6965756110767596
5036,0.0,0.6965756110767596
5463,0.0,0.6965756110767596
6146,0.0,0.6965756110767596
2532,0.0,0.6965756110767596
7788,0.0,0.6965756110767596
9565,0.0,0.6965756110767596
4222,0.0,0.6965756110767596
4264,0.0,0.6965756110767596
6946,473.1467,0.6965756110767596
2842,0.0,0.6965756110767596
1399,0.0,0.6965756110767596
7000,0.0,0.6965756110767596
9842,0.0,0.6965756110767596
9866,0.0,0.6965756110767596
1980,0.0,0.6965756110767596
7718,0.0,0.6965756110767596
7688,0.0,0.6965756110767596
9304,0.0,0.6965756110767596
2851,0.0,0.6965756110767596
3216,0.0,0.6927057465707775
6719,0.0,0.6927057465707775
2849,0.0,0.6927057465707775
4614,0.0,0.6896098549659919
3052,0.0,0.6888358820647955
4620,0.0,0.6888358820647955
5999,0.0,0.6869009498118045
1279,0.0,0.6849660175588136
2087,0.0,0.6849660175588136
3997,0.0,0.6849660175588136
1099,0.0,0.6849660175588136
2976,0.0,0.6849660175588136
5007,0.0,0.6849660175588136
5804,0.0,0.6810961530528316
4812,0.0,0.6810961530528314
354,0.0,0.6772262885468496
1227,0.0,0.6772262885468496
6089,0.0,0.6772262885468496
4338,0.0,0.6772262885468496
8109,0.0,0.6772262885468496
4852,0.0,0.6772262885468495
736,0.0,0.6772262885468495
52,0.0,0.6772262885468495
9076,0.0,0.6772262885468495
5670,0.0,0.6772262885468495
8147,0.0,0.6733564240408676
2200,0.0,0.6733564240408676
132,0.0,0.6733564240408676
8855,0.0,0.6733564240408676
2017,0.0,0.6733564240408676
4932,0.0,0.6733564240408676
1939,0.0,0.6733564240408676
635,0.0,0.6733564240408676
2873,0.0,0.6733564240408676
1477,0.0,0.6733564240408676
848,0.0,0.6733564240408676
73,0.0,0.6733564240408676
9543,0.0,0.6729694375902693
5798,0.0,0.6714214917878767
9030,0.0,0.6694865595348856
9284,0.0,0.6694865595348856
1977,0.0,0.6675516272818945
5565,0.0,0.6675516272818945
2424,0.0,0.6675516272818945
8905,0.0,0.6675516272818945
918,0.0,0.6656166950289035
6840,0.0,0.6634053438826282
780,0.0,0.6617468305229216
8633,0.0,0.6617468305229216
9514,0.0,0.6617468305229216
3555,0.0,0.6617468305229216
4026,0.0,0.6598118982699306
4007,0.0,0.6598118982699306
2077,0.0,0.6578769660169396
1802,0.0,0.6578769660169396
5883,0.0,0.6578769660169396
6186,0.0,0.6578769660169396
1693,0.0,0.6578769660169396
337,0.0,0.6578769660169396
6409,0.0,0.6578769660169396
5031,0.0,0.6578769660169396
6610,0.0,0.6578769660169396
2407,0.0,0.6578769660169396
8053,0.0,0.6578769660169396
7016,0.0,0.6578769660169396
4980,0.0,0.6578769660169396
5529,0.0,0.6578769660169396
4942,0.0,0.6578769660169396
6874,0.0,0.6578769660169395
2690,0.0,0.6578769660169395
6281,0.0,0.6578769660169395
6626,0.0,0.6578769660169395
7656,0.0,0.6578769660169395
2360,0.0,0.6559420337639486
1181,0.0,0.6559420337639486
9387,0.0,0.6559420337639486
1322,0.0,0.6559420337639486
4263,0.0,0.6540071015109575
9320,0.0,0.6540071015109575
3700,0.0,0.6540071015109575
7588,0.0,0.6501372370049756
6827,0.0,0.6501372370049756
2335,0.0,0.6501372370049756
1824,0.0,0.6501372370049756
7790,0.0,0.6501372370049756
1565,0.0,0.6501372370049756
5906,0.0,0.6501372370049756
4797,0.0,0.6482023047519847
2742,0.0,0.6443324402460026
34,0.0,0.6443324402460026
3846,0.0,0.6423975079930115
4232,0.0,0.6404625757400205
3297,0.0,0.6385276434870296
3620,0.0,0.6385276434870296
7830,0.0,0.6385276434870296
3377,0.0,0.6385276434870296
9448,0.0,0.6385276434870296
8492,0.0,0.6385276434870296
3837,0.0,0.6385276434870296
7558,0.0,0.6385276434870296
2816,0.0,0.6385276434870296
7066,0.0,0.6385276434870296
9755,0.0,0.6385276434870296
1563,445.8921,0.6385276434870296
1196,0.0,0.6385276434870296
6366,0.0,0.6365927112340387
4840,0.0,0.6357634545541853
5895,0.0,0.6346577789810476
7309,0.0,0.6346577789810476
7339,0.0,0.6346577789810475
8783,0.0,0.6327228467280566
2538,0.0,0.6327228467280566
3970,0.0,0.6327228467280566
744,0.0,0.6327228467280566
1332,0.0,0.6307879144750657
6488,0.0,0.6307879144750657
2669,0.0,0.6307879144750655
5691,0.0,0.6307879144750655
2397,0.0,0.6269180499690836
7834,0.0,0.6269180499690836
4373,0.0,0.6269180499690836
4071,0.0,0.6269180499690836
9610,0.0,0.6230481854631016
9192,0.0,0.6230481854631016
3993,0.0,0.6211132532101106
4968,0.0,0.6211132532101106
7581,0.0,0.6211132532101106
2499,0.0,0.6191783209571197
5244,0.0,0.6191783209571197
3827,0.0,0.6191783209571197
3616,0.0,0.6191783209571197
2836,0.0,0.6191783209571197
9114,0.0,0.6191783209571197
4427,0.0,0.6191783209571197
6017,0.0,0.6191783209571197
5351,0.0,0.6191783209571197
1168,0.0,0.6191783209571197
534,0.0,0.6191783209571197
365,0.0,0.6191783209571197
2443,0.0,0.6191783209571197
7954,0.0,0.6191783209571196
3734,0.0,0.6191783209571196
4962,0.0,0.6191783209571196
1157,0.0,0.6191783209571196
8685,0.0,0.6191783209571196
9642,0.0,0.6191783209571196
8761,0.0,0.6191783209571196
4247,0.0,0.6191783209571196
9365,0.0,0.6191783209571196
1211,0.0,0.6191783209571196
3270,0.0,0.6191783209571196
3727,0.0,0.6191783209571196
4225,0.0,0.6191783209571196
2738,0.0,0.6191783209571196
1865,0.0,0.6191783209571196
2516,0.0,0.6191783209571196
2294,0.0,0.6191783209571196
9705,0.0,0.6191783209571196
4893,0.0,0.6191783209571196
4132,0.0,0.6191783209571196
7525,0.0,0.6191783209571196
6458,0.0,0.6191783209571196
7153,0.0,0.6153084564511376
7138,0.0,0.6153084564511376
3428,0.0,0.6153084564511376
8644,0.0,0.6133735241981466
7005,0.0,0.6114385919451556
5553,0.0,0.6114385919451556
2681,0.0,0.6114385919451556
1973,0.0,0.6095036596921646
6464,0.0,0.6095036596921646
4206,0.0,0.6095036596921646
6809,0.0,0.6095036596921646
9876,0.0,0.6095036596921646
6706,0.0,0.6095036596921646
6754,0.0,0.6095036596921646
8610,0.0,0.6095036596921646
8965,0.0,0.6075687274391736
1915,0.0,0.6075687274391736
3784,0.0,0.6036988629331916
3317,0.0,0.6036988629331916
8654,0.0,0.6036988629331916
6751,0.0,0.6036988629331916
169,0.0,0.6036988629331916
682,0.0,0.6036988629331916
7842,0.0,0.6036988629331916
3574,0.0,0.6036988629331916
9553,0.0,0.5998289984272096
1086,0.0,0.5998289984272096
6388,0.0,0.5998289984272096
6952,0.0,0.5998289984272096
9488,0.0,0.5998289984272096
2531,0.0,0.5998289984272095
1705,0.0,0.5998289984272095
9641,0.0,0.5998289984272095
8961,0.0,0.5998289984272095
8916,0.0,0.5990550255260132
9282,0.0,0.5959591339212276
2244,0.0,0.5959591339212276
277,0.0,0.5959591339212276
3030,0.0,0.5920892694152456
346,0.0,0.5901543371622547
7459,0.0,0.5901543371622546
7638,0.0,0.5882194049092636
8229,0.0,0.5882194049092636
7332,0.0,0.5882194049092636
3284,0.0,0.5882194049092636
8933,0.0,0.5882194049092636
6776,0.0,0.5882194049092636
3303,0.0,0.5882194049092636
5763,0.0,0.5862844726562726
6111,0.0,0.5862844726562726
9336,0.0,0.5843495404032817
1604,0.0,0.5824146081502907
2493,0.0,0.5804796758972997
6637,0.0,0.5804796758972997
9173,0.0,0.5804796758972997
3820,0.0,0.5804796758972997
8773,0.0,0.5804796758972997
8690,0.0,0.5804796758972997
8900,0.0,0.5804796758972997
4876,0.0,0.5804796758972997
5957,0.0,0.5804796758972997
7239,0.0,0.5804796758972997
368,0.0,0.5804796758972997
4230,0.0,0.5804796758972997
225,0.0,0.5804796758972997
3235,0.0,0.5804796758972997
5460,0.0,0.5804796758972997
8140,0.0,0.5804796758972997
9248,0.0,0.5804796758972997
353,0.0,0.5804796758972997
8898,0.0,0.5804796758972997
2848,0.0,0.5804796758972997
6531,0.0,0.5804796758972997
7706,0.0,0.5804796758972997
1897,0.0,0.5804796758972997
4050,0.0,0.5804796758972997
7978,0.0,0.5804796758972997
582,0.0,0.5804796758972997
2527,0.0,0.5804796758972997
4035,0.0,0.5804796758972997
2869,0.0,0.5804796758972997
6265,0.0,0.5804796758972997
9249,0.0,0.5804796758972997
9698,0.0,0.5804796758972997
4499,0.0,0.5804796758972997
6668,0.0,0.5804796758972997
2631,0.0,0.5804796758972997
5455,0.0,0.5804796758972997
1638,0.0,0.5804796758972997
6971,0.0,0.5804796758972997
9606,0.0,0.5804796758972997
904,0.0,0.5804796758972997
8371,0.0,0.5804796758972997
4964,0.0,0.5804796758972997
6298,0.0,0.5804796758972997
5686,0.0,0.5804796758972997
9123,0.0,0.5804796758972997
6808,0.0,0.5804796758972997
9112,0.0,0.5804796758972997
8272,0.0,0.5804796758972997
233,2640.5215,0.5804796758972997
886,0.0,0.5804796758972997
4656,0.0,0.5804796758972997
3564,0.0,0.5804796758972997
8534,0.0,0.5804796758972997
6564,0.0,0.5804796758972997
4397,0.0,0.5804796758972997
25,0.0,0.5804796758972997
9031,0.0,0.5804796758972997
2989,0.0,0.5804796758972997
8335,0.0,0.5804796758972997
3776,0.0,0.5804796758972997
1092,0.0,0.5766098113913176
4200,0.0,0.5727399468853357
1018,0.0,0.5727399468853357
8834,0.0,0.5727399468853356
1382,0.0,0.5708050146323446
6320,0.0,0.5708050146323446
4351,0.0,0.5708050146323446
8953,0.0,0.5669351501263628
1954,0.0,0.5669351501263628
5555,0.0,0.5669351501263628
8523,0.0,0.5650002178733716
6358,0.0,0.5650002178733716
7378,0.0,0.5650002178733716
3670,0.0,0.5630652856203806
865,0.0,0.5630652856203806
8715,0.0,0.5611303533673897
3268,0.0,0.5611303533673897
6162,0.0,0.5611303533673897
3337,0.0,0.5611303533673896
5489,0.0,0.5611303533673896
5551,0.0,0.5611303533673896
5277,0.0,0.5611303533673896
2150,0.0,0.5611303533673896
7491,0.0,0.5572604888614077
78,0.0,0.5572604888614077
9945,0.0,0.5572604888614077
1360,0.0,0.5572604888614077
7633,0.0,0.5572604888614077
4592,0.0,0.5572604888614077
80,0.0,0.5572604888614077
5047,0.0,0.5572604888614077
515,0.0,0.5572604888614077
7742,0.0,0.5572604888614077
1433,0.0,0.5572604888614077
8924,0.0,0.5572604888614077
4673,0.0,0.5572604888614077
8332,0.0,0.5572604888614077
2497,0.0,0.5572604888614077
8390,0.0,0.5533906243554256
4322,0.0,0.5533906243554256
1876,0.0,0.5514556921024346
5352,0.0,0.5514556921024346
7275,0.0,0.5514556921024346
9919,0.0,0.5514556921024346
948,0.0,0.5495207598494437
3430,0.0,0.5495207598494437
5371,0.0,0.5479728140470509
7827,0.0,0.5475858275964526
3200,0.0,0.5456508953434617
8304,0.0,0.5456508953434617
4452,0.0,0.5417810308374796
5061,0.0,0.5417810308374796
5945,0.0,0.5417810308374796
7126,1447.61,0.5417810308374796
2582,0.0,0.5417810308374796
327,0.0,0.5417810308374796
9039,0.0,0.5417810308374796
9540,0.0,0.5417810308374796
5028,0.0,0.5417810308374796
5731,0.0,0.5417810308374796
4775,0.0,0.5417810308374796
8236,0.0,0.5417810308374796
1555,0.0,0.5417810308374796
2430,0.0,0.5417810308374796
4510,0.0,0.5417810308374796
4186,0.0,0.5417810308374796
6243,0.0,0.5417810308374796
6112,0.0,0.5417810308374796
1074,0.0,0.5417810308374796
1013,0.0,0.5417810308374796
4626,0.0,0.5417810308374796
2953,0.0,0.5417810308374796
5563,0.0,0.5417810308374796
5097,0.0,0.5417810308374796
6439,0.0,0.5417810308374796
1212,0.0,0.5398460985844886
2322,0.0,0.538685139232694
209,0.0,0.5340413018255157
4574,0.0,0.5340413018255157
2926,0.0,0.5340413018255157
6842,0.0,0.5340413018255157
9706,0.0,0.5340413018255157
1346,0.0,0.5321063695725248
3111,0.0,0.5321063695725248
621,0.0,0.5321063695725247
9161,0.0,0.5301714373195336
8775,0.0,0.5282365050665426
8647,0.0,0.5282365050665426
7354,0.0,0.5282365050665426
2668,0.0,0.5263015728135516
750,0.0,0.5243666405605607
4731,0.0,0.5224317083075697
6506,0.0,0.5224317083075697
8348,0.0,0.5224317083075697
1992,0.0,0.5224317083075697
7182,0.0,0.5224317083075697
58,0.0,0.5224317083075697
7060,0.0,0.5224317083075697
9152,0.0,0.5224317083075697
3114,0.0,0.5224317083075697
1630,0.0,0.5224317083075697
1078,0.0,0.5224317083075697
939,0.0,0.5224317083075697
1069,0.0,0.5224317083075697
2608,0.0,0.5224317083075697
9230,0.0,0.5224317083075697
381,0.0,0.5224317083075697
7344,0.0,0.5224317083075697
9416,0.0,0.5224317083075697
8890,0.0,0.5224317083075697
9914,0.0,0.5224317083075697
5966,0.0,0.5224317083075697
4454,0.0,0.5224317083075697
6743,0.0,0.5224317083075697
7001,0.0,0.5224317083075697
2593,0.0,0.5224317083075697
7552,0.0,0.5224317083075697
8143,0.0,0.5185618438015877
2766,0.0,0.5166269115485966
790,0.0,0.5166269115485966
8280,0.0,0.5166269115485966
618,0.0,0.5166269115485966
640,0.0,0.5127570470426146
9767,0.0,0.5108221147896237
2715,0.0,0.5108221147896237
8578,0.0,0.5088871825366328
5068,0.0,0.5030823857776597
8289,0.0,0.5030823857776597
4540,0.0,0.5030823857776597
3326,0.0,0.5030823857776597
17,0.0,0.5030823857776597
6158,0.0,0.5030823857776596
2245,0.0,0.5030823857776596
4385,0.0,0.5030823857776596
7321,0.0,0.5030823857776596
5241,0.0,0.5030823857776596
1215,0.0,0.5030823857776596
